comment,identity_attack,insult,obscene,severe_toxicity,sexual_explicit,threat,toxicity
Ozde 14 il evvel qaqa call of duty bele brsey varydi eyni hadise eyni olay girende hamini qoyurlar acimadan kopya ele olub,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacındıda tanımadın,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Israile halaldi,dusmeni kokunen temizlemek lazimdi",0.0,0.0,0.0,0.0,0.0,0.0,0.0
men sevmireme) indi menide iransever cixardacaqlar burda) men başqa şey deyirem eslinde.neyse .,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iran pilotsuz istehsal ede bilir səncə vertalyot istehsal edenmez sən allah teref tutma basva donum sionistin boyuyu ənkəsi elə irandi,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Helə ki söhbət bağlanır söyüş söyülmüyüb qayıdıb ailə söyüşü söyürsə onun nə olduğun hamı bilir,0.0,1.0,1.0,0.0,0.0,0.0,1.0
abş belə bacarmadı iranla qırağdan baxıb hürürlər,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Senin kimi danışdım mene dedilər daş dövründə qalırsan deli oldum,onsuzda əsəbdən ürəyimnən müalicə almışam,fikrim var gedib meşede zad ev alım her şeyden uzaq ",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bura atmaki isteyenin wexsisine at,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Adama deyərlər bax sizə bu lazım idi?,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Xalqın 80 i istəyir ama narazı deyiləm erməni + rusla savaşdı,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Salam videonu ata bilersiz zəhmət deyilsə,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sən verirmən mən aparıram ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nətərisi maragli deyil əsas odur ki ölüb,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Ana qoymadım onda,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Ona pul verenin agli yoxdur),0.0,1.0,0.0,0.0,0.0,0.0,1.0
Nə İsə,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasiv yoxdu qarşılıqlı boşalaq ?,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Bu sionistlər nə şərəfsiz insanlardi,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Ömür boyu bu Əfqanıstandan xoşum gəlmiyib də,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Sican onlardan hormetlidi bu deqiqe),0.0,1.0,0.0,0.0,0.0,0.0,1.0
He denen,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Cop vaxti ola da Ay Allah, bəlkə biaybr olalar. Deyeler. Bele ölkə olar ə. Adamın anasına söyərlər",0.0,1.0,1.0,0.0,0.0,0.0,1.0
Dialez sürünmek demekdi,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Çox düz deyirsiniz o vaxtı Bakının nefti çox mühüm rol oynamışdır. Amma razılaşaqki, o neftlə işləyən texnikadan düzgün istifadə etməyi bacarmaqda lazımdır.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ne gedir?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yalan olduğun bilib oxuyanda bele adamı eseb etməyə bəs edir,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Gicdilər e bunlar vallah,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Ehtiyatlı ol,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ödəmirdim,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oyyyy bir saatdan sonra lap xodlanib gelecekler ‍️,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Halal edirem narahat olma qardaw. Dunyani hiyle ile idare edirler deyene, dunyanin cox yerinde acliq, susuzluq, haqqsizliq baw alib gedir. Bir olkeni zor gucu ile kole edib, onlarin mallarini ozlerinki hesab edib dawyianda tebii ki varli olacaqlar. Bes talan eledikleri olkenin vetendawlari ? Hansi ki ne silahlari var, nede iqtisasiyyatlari onlar nece olsun ? Baxin ne qeder zulm icinde yawayan milletler, dovletler var. Yahudilerin neleri var ? Neyle varlanirlar ? Amerika sirf onlara iwleyir. Iraq, Suriya, Yemen ve s...olkeleri talan edirler, oldururler ve onlarin hesabina varlanirlar. Her yerde barmaqlari var. Lazim olan olkede qirgin salib silah satirlar, neftlerini ogurlayirlar, qizillarini ve s..tebii servetlerinin hesabina dunyani kole edib ozleri wan wohretle yawamaq isteyirler. NES INSAN HAQLARI ? BES INSANLIQ ? BAXIN OZLERI SEHERDEN AXWAMA KIMI HAQQDAN DEM VURURLAR, ANCAQ EDLAETDEN DANIWIRLAR AMMA GOZU GOREN, BILEN BILIR ONLARIN IC UZUNU. BU KI ACIQ AWKARDI...",1.0,0.0,0.0,0.0,0.0,0.0,1.0
Adamın pisxi pozulur özümnən bilrəm inan allaha bu gün həkmə gedəcəm gecədə yatmadm e ),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramiz dayinin qeseng seirleri variudi),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Söyə bilirsənnn,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Мен видео чекмездим о алчагы башыны сындырардым. Голларыныда гырардым,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Beliiiiii balli ossuuuun sokoladli ossuuuun)),0.0,0.0,1.0,0.0,0.0,0.0,1.0
Game centerden,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sənin bürcün üzə çıxarılası bürcdür,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Qeyide aldim,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hanisi anan?,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Qacanlar cesaretsizdir.,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Dersleri saxlasinlar mutleq onsuz tik tokda her gun canli acirlar ders vaxti,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ömürlük orda qalacaq,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yeqinki at eti yada ewwey etidi,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Atatürk masondu osmanlı devletini yıktı türkiyeye ihanet etti,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Demeyeee ikincide gelmediye abi))),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gecəylə mikrob kimi coxalırlar elə bil virusdu,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"Özləri vergidən yayınırlar,biznesləri onun bunun adına keçirdirlər vergidən yayınsınlar İndi camaatdan 10 manat vergi tutmaq istəyirlər Kül təpəvə.Utanın hec olmasa qonşu dövlətlərə baxın,mən demirəm avropaya baxın",0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Bilinir nece sevirsen ,,dilini tarixini ,dilini sevseydin ele demezdin ,",0.0,1.0,0.0,0.0,0.0,0.0,1.0
Hele başqada var)))),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leş Tofiq,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Amma Vasqa bezmedi ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brat menede atda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nadim demişdi Pakistanda muharibe olacaq,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allah sa bir ölüm versin çipa,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Shukur mende yaxsi yaxşılıqdi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Özümüzündü səhv. Nə qədərki öz idealogiyamız yoxdu başqalarının ideogiyaları ilə hərəkət edəcik,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gəl məni bir dəfə aldat pulumu al ama çix getdə bl,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a heyetimizden samavar ogurluyublare caammat duzelmeceye,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130 dan cox olu var rusiyada melumat yaydilar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nöş bilmirəm)) sən bir dənə şəxsiyə bax ,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Inanma)),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niə 4 bir ağzınacan dolu olardı yaman olardı,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Qara qarğa o deməkdir ki, başdan ayağa örtünmək mənasındadır",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bir bu qalmışdı bələ xəbərlər paylaşmıyın bu nə biyabıcılıqdı,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Anavı,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Getmir e getmir))),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olmut,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allah rehmet elesinn..,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o rastamoşqasına pul verilmedenn buraxılıb ele bil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yaxşı günün,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Təşəkkür edirəm, mende yaxşıyam ",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kesfiyyata gelirsen?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qəddar insanam biraz heçnə olmaz),0.0,1.0,0.0,0.0,0.0,0.0,1.0
Sene mende nezaretcilik vermesiner ancag dava edersen,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Xankəndində görəsən erməni qalmisdi. Bu görüntülərdən sonra gəlmək istəyənləri də gəlməyəcək,1.0,0.0,0.0,0.0,0.0,0.0,1.0
yolpulu 70 qeoik etdi demir yumrug,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gör nə üstündə bir-birinə söz deyirlər ‍️,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 **İraq Hava Yolları noyabrın 19-dan etibarən Bakıya uçuşlara başlayır. Həftədə 5 dəfə uçuşlar həyata keçirməyi planlaşdırır.**,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzağı 1 ilə unudulub gedəcək özüdə türmədə çürüyəcək,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Vəkilin burda olsaydi təsdiqləyərdi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Məntiqliymiiş,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elmarda gedir?),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Səni istəmiyən ölsün,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Sennen pesi deyilsen?,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Istemeden olur)),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men olsam suruşsem cirix cirix olaram,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Ay bi qiyret,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Turkiyede pis deyil abi),0.0,0.0,0.0,0.0,0.0,0.0,0.0
kor oğlu kor,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Yada atarsan dm ye,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ağla erməni,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Nə danışırsan sən? Sən kimsənki mənə dəli deyirsənn?,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Niye Yeva??))),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heç yerdə yoxdu nəfsini idarə edə bilmiyənlərin dünyasıdı pul olan yerdə qanun silinir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Şam nədir, ona görə binaya işıq çəkərəm ayrıca",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kım artık söz yazısa admın çıkart getsın bura ne tanıslıq yerı deyıl nese dava , dalas yerı deyıl",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hecne demirem qadinin tokduyu qargislarin min qatini yasasinlar….,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yazıb camaatı bezdirmıdə anavın qurupuynan QeHBƏ balası,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Bəs Yardımlı,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Əxlaqsızdır o ?,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Butun psixami exmad pozdu seherler bele iwqda yatram uje hallusiyonlar gorurem webekelerde olmasin daha bu videolar hara baxram video,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iranın başı qaşınirdi in se Allah qaşıyarsiz İsrail əcəb eliyir kim kimin ölkəsinə barmagliyarsa tebiyikide cavabını almalıdır İndi basdiyacaglar şərhimə yuyulmamış qasıglar iyyyyy uyyyuu yazmağa yada işarəni qoymağa heç vejimede deyilsiz ,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Sira GS dadi qaqa uje Fenerden kecdi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yox qardasim zarafatdi)),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Xeyr, farsların dili ermənilərlə eyni soy-kökdəndi))",1.0,0.0,0.0,0.0,0.0,0.0,1.0
"Q.Qurbanov : Иди сюда, Лунев.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bu vetende minlerle mubarizler var olacaqda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danisirda Hamisini ozleri buraxir ortaya Ozleri icaze verir Tiktokda canlida min qeleti edirler taki biri video ss edib sikayet edenden sora polis baxir oda sehere cixirlar tez))),0.0,1.0,1.0,0.0,0.0,0.0,1.0
Xeyr razı deyiləm. Hətda itlər bir balasın seçib tam başqa cür böyüdür,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Siz olari kafaya taxmayn. Olarda idare edirler.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325manat maaş olmur axi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mən Azərbaycanlıları bölmürəm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mən pis xəbər esitmək istəmirəm ona gorə xeber etmeyecem,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deyesen googledan sozlere baxib yazirsan bura,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Türkiyə ərdoğan dan sonra olub ərəb bodyguardı,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Istintagin sonunda kesilecek iś,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sizə yox, bu mənasız yerə İtralin tərəfini tutanlara deyirəm",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dinden danisirsiz ama adinizi tag etmek isteyende utandim dindar bey,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Bazı deil coxdu . Ferqli menalar da var ama,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toydayem hələ bil ala çata yox,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Men iller once iran israilindi deyende mene gulurdu hami ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amlamadıme rusa yol verir ki bura gəl burdan çıx get ölkənə,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niyee?) yatmamisan?),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Axir qeminiz olsun ‍️,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Mende cox danisaname ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Türk səhifələri paylaşır,qaradənizlilər dəli olur.bunu osayi bilməyə bilər də.o birilər hara baxır axı?",1.0,0.0,0.0,0.0,0.0,0.0,1.0
Ateistmz az imiw kimi masajistmz geldi,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Şiəyəm ama irandı farsdı rusdu ermənidi fransa və s. Qurban olsun bizə iranda olanların əqidəsi nədi bilinmir adların qoyublar Şiə ama Şiəylə əlaqələri yoxdu,1.0,1.0,0.0,0.0,0.0,0.0,1.0
ABŞ və Fransa qələt edir Sizi susduracaq Rəisimiz Ali Baş Komandanımız,0.0,1.0,0.0,0.0,0.0,0.0,1.0
O videodaklar vare mene baxne olari km paylawbki uzu baqli baxrsan hamsi gede gudediye ayda neme cox pis oldm hqrda qaldi insaniq,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Mən zaman gözləmək istəmirəm Şəhidim Qazimin qanının üstündə niyə düşmənim yaşamalıdı?,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Gedin direnin sizi getiren yaxinlarviza pullarvizi alin demirler qabaxix gedin direnin pullarvizi alin )),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hamı bir birin qırır,0.0,0.0,0.0,0.0,0.0,0.0,1.0
kürdəmir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
əmr gəlsin gedib Hər Bir Azərbayacanlı kökünnən həll edəcək şüpən olmasın!!!,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Ağlı olan elə subay qala,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Hec kimse meni gorub shok olacag belkede ureyi gedecey ureyimin ))),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nəysə sağolun Boş söhbət edirsiniz,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Gelmeyine 10 Gun Qalibmis ,Allah Rehmet Elesin, Tiktokda Yazmisdilar ....",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aş süzənen vursun temiz oler,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Yo işleyir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mənidə karonada tutmuşdu məni hər nə xəstəliy yayılırsa gəlib məni tapır bir ara maleriya yayılmışdı onuda tutmuşam yəniki gələn xəstəliylərin xətrinə dəymirəm ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arada yad edey,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xumuşun səkiləri var onda,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Lomlar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noldu bes sige xoshuva gelmedi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bizim prezident rəsmən ələ salır pasiki,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Çoxu yaxşı yaşayır sadəcə dilənməyə iş ediblər özlərinə,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Mürdəşir yusun üzünü ,0.0,1.0,1.0,0.0,0.0,0.0,1.0
"Get oppane ala. Muharibe isteyen, vetendasj dusunmeyen ancaq bizimkilerdi. Ne veclerinedi camaati aparib qirdirirlar,ozleri villa,otel tikirler",0.0,1.0,0.0,0.0,0.0,0.0,1.0
Onsuz sərhədə qoşun yığırlar elə fürsət axtarırlar qırılmış millət,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Onun dogum haqqinda sehadetnamesi Baki Zooparkindadi arxivinde,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Qartımış deputatlarl öldürsə öldürsə elzanın baməzə şerləri öldürəcək hamsının ağzını tikib yola salacaq ,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Bugün deputatlara cadu edibler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ox yaydan çıxıb..,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qrupda anavın ifşasını paylaşmışdım 400 nəfər bəyəndi ,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Yeni video yoxdi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yox deyesen yaşıd olublar mekteb illerinin sohbetidi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ay bineqediiiiiii,0.0,0.0,0.0,0.0,0.0,0.0,0.0
İmkanınız olsa baltalayarsınız bizi,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Cehenem,0.0,1.0,0.0,0.0,0.0,0.0,1.0
İndi tik tok dolu ola olacağ evlərində lüsturu tərpədib vidyo cəkəcəylərki guya bunlarda zəlzələ oldu,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Təbiki görəcəm görməyə bilmərəm ayıb olar mənə öz kişiliyimə sıxışdırmaram xanımlarımız pis olsun yada başqa bir problem laqeyd yanaşam heç elə şey olar təbiki olmaz Qeyd: bu arada necəsən nə var nə yox,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bunu ceken adam en azindan polis cagira bilerdi,0.0,1.0,0.0,0.0,0.0,0.0,1.0
İdxalı ixracdan çox olub inflyasiya baş verən 1 ölkə deyin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ortalama pensiya ne qederdi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caduya inanir kulbash)),0.0,1.0,0.0,0.0,0.0,0.0,1.0
Əsas odur terorçular tutulub Yekun cavabıda və kim tərəfindən olduğunda Rusiya Dünyaya çatdıracaq. Bunu heç kim bilmir dahada bilməyib danışaraq mübahisə yaratmış oluruq,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475115 saat sonra gələcək kod deyr ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ikimizin cani ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
belarusu nece soxdun buracoğrafiya fişkirir abi,0.0,1.0,0.0,0.0,0.0,0.0,1.0
A yordu yordu yordu görək kim kimi yordu ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qaqa konfrans götürdun bəsdidə pul nədi ? Guya pul olanda güclü oyunçu gətirirler ki ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABŞ yazılır cındır pro max oxunur... Vaşiqton Azərbaycandı️,0.0,1.0,1.0,0.0,0.0,0.0,1.0
eynen dovletin sevmeye nakişi olar. ama o qaqaşnan boş yere dava eledin cunki 4-5 gundu taniyram farsdan zehlesi gedir sadece burda melumat verdi ola biler yalnis melumat olsun ama sen sadece sakit şekilde deye bilerdin. eybiyox,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Şortik olmasn maşn olsun qirmizi maşn suren yacsi oglan deyil?,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Umumiyyetle siravi insanlar dunyada sadece isdifade olunmagcundu hal hazirda.,0.0,0.0,0.0,0.0,0.0,0.0,1.0
QaqaŞəxsi Yaz,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O cür danışanda bunun ağlı hardaydı görəsən) nəysə,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Həə olarr ama qəribədi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siz Allah göturin bu saniyəni adam.olüre,0.0,1.0,0.0,0.0,0.0,0.0,1.0
İki hesab necr açrsz e siz,0.0,1.0,0.0,0.0,0.0,0.0,1.0
İntensivləşir artıq + cavab tədbirlər görülüb yazılır,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Şamil Basaev Cövhər Dudayev bunlar hamımızın sevimlisidi.  Allah onlara rəhmət eləsin. Zəlimxan Yandırbiyev çoxdu belə qəhramanlar.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kül abşın başına,0.0,1.0,0.0,0.0,0.0,0.0,1.0
bizde anqırmaq+ qaçmaq)),0.0,1.0,0.0,0.0,0.0,0.0,1.0
Kopyalayib hazırladıqları mesajlarla gelecekler indi),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BELI, FELESTIN ISLAM DININDE OLMASAYDI DUNYA QOYMAZDI BU CUR SOYQIRIM OLSUN. OZLERIDE ETMEZDILER. MES MUSALMAN OLDUQLARI UCUN QETIL EDIRLER.",1.0,0.0,0.0,0.0,0.0,0.0,1.0
Yene atval? sen ne qeder atval alacagsan?,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Muselmn ozu quranla getmir bu realgdi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qardaş xaiş edirik heçnə demiyin unutmayaq ki düşməndə bizim kimi tərcümə edir ortada heçnə yoxdusa belə şərəfsizlər hay-küy salacaq ki müharibə hazırlığı falan,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Her defe baxiram ama sohbeti tuta bilmirem deye qowula bilmirem️️,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vallah sen hansi media baxiraan seni aldadir ne olen coxdur ne daniwirsan,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Qadina şiddət eliyənin əli qurusun,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Mən sizə dağdan danışıram, siz mənə dərədən. Sizə buyuraram ki, mənə Ateistəm, Allah yoxdu deyib bəs kəsən, özün parladan, adam öldürən terror qruplaşması göstərin.",1.0,0.0,0.0,0.0,0.0,0.0,1.0
Rus köyü demeleri,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bəli vurmağa lazımdı,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Çolaxdılar e bunlar,0.0,1.0,0.0,0.0,0.0,0.0,1.0
𝐇𝐚𝐝𝐢 𝐝𝐚𝐲𝐚𝐧𝐢𝐧 𝐬𝐞𝐯𝐢𝐧𝐦𝐢𝐫𝐢𝐤,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Elə ancaq elə ola bilərsən,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Kül başına...Asın şerefsizi..,0.0,1.0,0.0,1.0,0.0,0.0,1.0
Hansı story ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nece litir ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cunku xestexanalarin hamsini patladiblar ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uje yandı bitdi ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Məncə ağlamaq deyil, sürü psixologiyasına boyun əyənləri başa salmaq istəyidir",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Getdi sənin ki ,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Big boy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Əsas odu sərhədi keçmək olsun))),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mən deyirəm ki erməni sabah üstümüzə gəlsə onu orda dayandırmağa kişilər lazımdı çünkü o erməni gəlib hər hansı bir evə girib qız gəlinin başına oyun açmasın.Hə deyək varlılar getmir bizdə getmirik döyüşmürük gəlin keçin yuxarı başa?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tek ve gerçek hesabım budu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azarbaycan Vetandaşını Deport eden qardaş diyen Millet Süryeliyi Aldı besledi sonra bele şerefsiz çıxdı,1.0,1.0,1.0,0.0,0.0,0.0,1.0
"Belələrin Allah belasin versn Anaya qalxan o əlləri qirilsin , kaş bizde cəza yöntəmleri olar əllerin ayaglarin kəsələr deyələr get yaşa heyf Allah rəhmət eləsin",0.0,1.0,0.0,0.0,0.0,0.0,1.0
İndikilər baş qatırlar ancaq.Şəxsən mən indiki nəsilə dərs keçə bilmirəm.Məsuliyyətsizdilər,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coxsu sağlamdı ama başın işlədə bilmir,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Amma babat vurdu haa,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Aycan aycan️‍,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cahil şeydi fikir vermə,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Niyə həmişə sən bunu söyürsən, cammat tərifləyir bunu",0.0,1.0,0.0,0.0,0.0,0.0,1.0
Sen nasıl bratsın,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Sen acku yimm miri,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Ləbbəyki jalə,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belə haqq olur? Haqq yolunda etməy odu ki Allah yolunda döyüşdə döyüşəsən yoxsa əli yalın insanı öldürməyin nəyi haqdı?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nəce sata bilerem,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dot nediki o bos seydi ne qeder agir texnika var hamisi bizimle serhedde cemlesib,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türklər bunları yernen yeksan edəcək,1.0,0.0,0.0,1.0,0.0,0.0,1.0
